source_dataset,source_url,source_license,market,listing_id,area,city,transaction_type,property_type,price,size_sqm,price_per_sqm_observed,bedrooms,bathrooms,latitude,longitude,quality,verified,furnishing,title,description,amenity_maid_room,amenity_balcony,amenity_barbecue_area,amenity_built_in_wardrobes,amenity_central_ac,amenity_childrens_play_area,amenity_childrens_pool,amenity_concierge,amenity_covered_parking,amenity_kitchen_appliances,amenity_lobby_in_building,amenity_maid_service,amenity_networked,amenity_pets_allowed,amenity_private_garden,amenity_private_gym,amenity_private_jacuzzi,amenity_private_pool,amenity_security,amenity_shared_gym,amenity_shared_pool,amenity_shared_spa,amenity_study,amenity_vastu_compliant,amenity_view_of_landmark,amenity_view_of_water,amenity_walk_in_closet
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,5528049,Palm Jumeirah,Dubai,sale,Apartment,2700000,100.24238016000001,26934.715593249533,1,2,25.113208,55.138932,Medium,,unknown,,,False,True,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6008529,Palm Jumeirah,Dubai,sale,Apartment,2850000,146.97260928,19391.368323402472,2,2,25.106809,55.151201,Medium,,unknown,,,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6034542,Jumeirah Lake Towers,Dubai,sale,Apartment,1150000,181.25383104000002,6344.693479864776,3,5,25.063302,55.137728,Medium,,unfurnished,,,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6326063,Culture Village,Dubai,sale,Apartment,2850000,187.6641408,15186.70529090233,2,3,25.227295,55.341761,Low,,unfurnished,,,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6356778,Palm Jumeirah,Dubai,sale,Apartment,1729200,47.10184128,36711.940616517655,0,1,25.114275,55.139764,Medium,,unknown,,,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,True,True,False,False,True,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6356784,Palm Jumeirah,Dubai,sale,Apartment,3119900,94.2965856,33086.0336050174,1,2,25.114275,55.139764,Medium,,unknown,,,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,True,True,False,False,True,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6356790,Palm Jumeirah,Dubai,sale,Apartment,8503600,191.56606848,44389.90718697031,2,3,25.114275,55.139764,High,,unknown,,,True,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,True,True,False,False,True,True,True
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6356797,Palm Jumeirah,Dubai,sale,Apartment,3119900,94.2965856,33086.0336050174,1,2,25.114275,55.139764,Medium,,unknown,,,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,True,True,False,False,True,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6376886,Palm Jumeirah,Dubai,sale,Apartment,2100000,203.08604544000002,10340.444590617755,3,3,25.106668,55.149275,Low,,unknown,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6406935,Downtown Dubai,Dubai,sale,Apartment,2690000,141.30552384,19036.764642307135,2,3,25.194935,55.282665,Medium,,unknown,,,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6473651,Downtown Dubai,Dubai,sale,Apartment,3550000,178.18803072,19922.774754598286,3,4,25.198796,55.271342,Low,,unfurnished,,,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6493425,Dubai Marina,Dubai,sale,Apartment,2094999,98.29141632000001,21314.160263796264,2,3,25.075017000000003,55.137997,Low,,unfurnished,,,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6493433,Dubai Marina,Dubai,sale,Apartment,1049999,56.57795136000001,18558.448560976667,1,2,25.075017000000003,55.137997,Low,,unfurnished,,,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6493447,Palm Jumeirah,Dubai,sale,Apartment,1849000,99.49915584,18583.072232022667,1,1,25.132519,55.151574,Medium,,unfurnished,,,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6505084,Palm Jumeirah,Dubai,sale,Apartment,2089999,97.64109504000001,21404.911519517507,1,1,25.132445,55.152216,Medium,,unfurnished,,,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6526806,Palm Jumeirah,Dubai,sale,Apartment,2349990,103.02947136,22808.91058626121,1,1,25.132021,55.151405,Medium,,unknown,,,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6526808,Palm Jumeirah,Dubai,sale,Apartment,3499000,151.71066432,23063.639037395784,2,2,25.132021,55.151405,Medium,,unfurnished,,,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6530645,Downtown Dubai,Dubai,sale,Apartment,2700000,125.23329792000001,21559.761220412645,2,3,25.198316,55.270757999999994,Medium,,unfurnished,,,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6562472,Downtown Dubai,Dubai,sale,Apartment,1490000,108.41784768000001,13743.124696570252,2,2,25.19702,55.271023,Medium,,unknown,,,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6587672,Business Bay,Dubai,sale,Apartment,950000,83.05531776000001,11438.159838785497,1,2,25.180301,55.263892000000006,Medium,,unfurnished,,,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6666254,Dubai Marina,Dubai,sale,Apartment,1100000,91.50949440000001,12020.610617645374,2,2,25.072396,55.132386,Medium,,unfurnished,,,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6715521,Dubai Marina,Dubai,sale,Apartment,1390000,121.42427328000001,11447.464023891747,2,4,25.079783,55.13904599999999,Low,,unknown,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6728311,Downtown Dubai,Dubai,sale,Apartment,3999900,215.81376192000002,18534.03584838451,3,4,25.197316,55.274196,Medium,,unfurnished,,,True,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6768809,Dubai Marina,Dubai,sale,Apartment,3349000,365.10894720000005,9172.604576478589,3,4,25.08377,55.145075,Low,,unknown,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6786263,Palm Jumeirah,Dubai,sale,Apartment,8470000,486.06870528,17425.52011267801,3,3,25.132021,55.151405,Medium,,unfurnished,,,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6799796,Dubai Marina,Dubai,sale,Apartment,2499000,231.3285696,10802.816117011082,3,4,25.084331,55.141679,Medium,,unfurnished,,,False,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,True,True
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6810606,Downtown Dubai,Dubai,sale,Apartment,2800000,159.05000448,17604.526382469172,2,3,25.194282,55.271884,Medium,,unfurnished,,,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6814944,Dubai Marina,Dubai,sale,Apartment,8500000,471.85454016000006,18014.02609608833,4,4,25.074958,55.138542,Medium,,unknown,,,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6820539,Downtown Dubai,Dubai,sale,Apartment,1875000,143.34939072,13079.930026785954,2,3,25.191719,55.270677,Low,,unfurnished,,,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6833412,Old Town,Dubai,sale,Apartment,1275000,87.14305152,14631.11490544232,1,2,25.190044,55.277388,Low,,unknown,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6840187,Al Kifaf,Dubai,sale,Apartment,1465777,92.81013696000001,15793.285604478004,1,2,25.233787,55.294217,Medium,,unfurnished,,,False,True,False,True,True,False,False,True,True,False,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6861509,Palm Jumeirah,Dubai,sale,Apartment,1260000,152.91840384,8239.68841133308,2,3,25.106809,55.151201,Low,,unknown,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6874086,Meydan,Dubai,sale,Apartment,1386795,100.70689536,13770.60622356177,2,3,25.158305,55.296535,Medium,,unfurnished,,,False,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6918062,Culture Village,Dubai,sale,Apartment,4500000,283.16846592,15891.600024669864,2,3,25.227295,55.341761,Medium,,unknown,,,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6944434,Arjan,Dubai,sale,Apartment,750000,73.95081984000001,10141.875392628506,1,1,25.06031,55.241403000000005,High,,unfurnished,,,False,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6944601,Arjan,Dubai,sale,Apartment,991000,107.95333248,9179.892618725762,2,2,25.06031,55.241403000000005,High,,unfurnished,,,False,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,True
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6947962,Jumeirah Beach Residence,Dubai,sale,Apartment,3599999,182.64737664,19710.105155770387,3,3,25.07359,55.126352,Low,,unfurnished,,,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6954492,Dubai Marina,Dubai,sale,Apartment,2625000,165.92482944000002,15820.417045835955,3,4,25.075017000000003,55.137997,Low,,unfurnished,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6956778,Dubai Creek Harbour (The Lagoons),Dubai,sale,Apartment,1270000,83.61273600000001,15189.073588023717,1,2,25.204631,55.343456999999994,Medium,,unfurnished,,,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6987144,Dubai Creek Harbour (The Lagoons),Dubai,sale,Apartment,1398000,108.51075072,12883.51606383578,1,2,25.206345,55.345142,Low,,unfurnished,,,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6992975,Dubai Marina,Dubai,sale,Apartment,1795000,93.08884608000001,19282.65389021352,1,2,25.074439,55.133386,Medium,,unknown,,,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,6993708,Old Town,Dubai,sale,Apartment,1600000,113.43461184,14105.042315098735,2,3,25.190275,55.278378,Low,,unknown,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7015600,Palm Jumeirah,Dubai,sale,Apartment,1050000,51.00376896,20586.713911739906,0,1,25.114333,55.13750600000001,Low,,unfurnished,,,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7017139,Greens,Dubai,sale,Apartment,1150000,105.25914432,10925.416574771561,2,2,25.091487,55.172015,Low,,unknown,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7018490,City Walk,Dubai,sale,Apartment,1800000,110.64752064000001,16267.87468520361,1,2,25.200221,55.264588,Medium,,unfurnished,,,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7019863,Al Furjan,Dubai,sale,Apartment,1349999,172.89255744000002,7808.311820874641,3,4,25.02985,55.15156,Medium,,unfurnished,,,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7020315,Dubai Creek Harbour (The Lagoons),Dubai,sale,Apartment,1800000,146.97260928,12247.179993727876,2,3,25.20573,55.34511,Low,,unknown,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7023909,Business Bay,Dubai,sale,Apartment,2353146,108.51075072,21685.83282657433,2,3,25.185337,55.2763,Medium,,unfurnished,,,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7026636,Dubai Marina,Dubai,sale,Apartment,2800000,294.68844288,9501.56026695688,4,5,25.089393,55.147796,Low,,unknown,,,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7033393,DAMAC Hills,Dubai,sale,Apartment,365000,41.89927104,8711.368740796117,0,1,25.016736,55.25101,Medium,,unfurnished,,,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7047499,Palm Jumeirah,Dubai,sale,Apartment,1980000,86.86434240000001,22794.16323538529,1,1,25.132519,55.151574,Medium,,unfurnished,,,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7052024,Dubai Marina,Dubai,sale,Apartment,2300000,71.99985600000001,31944.508333461108,1,2,25.086376,55.14736,Medium,,unknown,,,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7052085,Dubai Marina,Dubai,sale,Apartment,2200000,118.63718208,18543.933372561776,2,3,25.086575,55.147768000000006,Medium,,unknown,,,False,True,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7061799,Dubai Creek Harbour (The Lagoons),Dubai,sale,Apartment,1270000,91.13788224000001,13934.929897269465,1,2,25.204631,55.343456999999994,Low,,unfurnished,,,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7065369,Jumeirah Beach Residence,Dubai,sale,Apartment,2650000,158.21387712,16749.47892206739,2,2,25.072954,55.128089,Low,,unknown,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7075159,Jumeirah Lake Towers,Dubai,sale,Apartment,375000,41.806368000000006,8969.9253472581,0,1,25.065736,55.137452,Medium,,unfurnished,,,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7080801,Jumeirah Golf Estates,Dubai,sale,Apartment,1150000,126.99845568,9055.228221811398,2,3,25.029767,55.206417,Low,,unfurnished,,,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7081717,Business Bay,Dubai,sale,Apartment,2400000,182.55447360000002,13146.76081430195,3,4,25.183133,55.25658000000001,Medium,,unknown,,,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7081836,Business Bay,Dubai,sale,Apartment,1700000,126.16232832000001,13474.703761713201,2,3,25.183133,55.25658000000001,Medium,,unknown,,,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7081881,Business Bay,Dubai,sale,Apartment,1709847,126.99845568,13463.52592119961,2,3,25.183133,55.25658000000001,Medium,,unknown,,,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7082693,Jumeirah,Dubai,sale,Apartment,12000000,244.42789824000002,49094.23223128721,3,5,25.215192,55.235827,Medium,,unfurnished,,,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7082844,Dubai Hills Estate,Dubai,sale,Apartment,1850000,185.15575872000002,9991.58769237982,3,4,25.109367,55.247980000000005,Medium,,unfurnished,,,True,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7091752,Umm Suqeim,Dubai,sale,Apartment,2090000,126.81264960000001,16481.005692984116,2,3,25.137409,55.188956999999995,Low,,unfurnished,,,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7091934,Meydan,Dubai,sale,Apartment,1425000,142.6061664,9992.555272841273,2,3,25.145181,55.288017,Low,,unfurnished,,,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7092201,Dubai Marina,Dubai,sale,Apartment,1595000,125.419104,12717.360825668153,2,2,25.070605,55.133230000000005,Low,,unknown,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7093948,Dubai Marina,Dubai,sale,Apartment,975000,58.250206080000005,16738.1382078022,1,1,25.086376,55.14736,Medium,,unfurnished,,,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7098857,Jumeirah Beach Residence,Dubai,sale,Apartment,3400000,155.33388288,21888.334579433646,2,3,25.072954,55.128089,Medium,,unfurnished,,,False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7110423,Business Bay,Dubai,sale,Apartment,2050000,204.10797888000002,10043.70339292441,3,4,25.189124,55.26418,Low,,unfurnished,,,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7110490,Motor City,Dubai,sale,Apartment,995000,155.1480768,6413.2280626504025,2,1,25.046147,55.249375,Low,,unknown,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7114232,Dubai Hills Estate,Dubai,sale,Apartment,1300000,109.81139328,11838.480153741657,2,3,25.109367,55.247980000000005,Medium,,unfurnished,,,False,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7132234,Motor City,Dubai,sale,Apartment,1100000,155.1480768,7090.000873281852,2,3,25.046147,55.249375,Medium,,unfurnished,,,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
kaggle_dubai_properties_apartments,https://www.kaggle.com/datasets/dataregress/dubai-properties-dataset,CC0: Public Domain,Dubai,7133614,DAMAC Hills,Dubai,sale,Apartment,750000,79.06048704,9486.40753529059,1,2,25.019361,55.252762,Low,,unknown,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
